First_Author,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,42,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,35.27494288,1,NA,0.026,dm,NA,NA,24.78,NA,NA,NA,1.841,0.091,NA,NA,44.5,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,56,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,24.81188119,1,NA,0.026,dm,NA,NA,24.78,NA,NA,NA,1.487,0.081,NA,NA,40.4,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,11,70,2002,6,3,27,NA,NA,NA,101,NA,5000,5000,10000,NA,16.45696877,1,NA,0.026,dm,NA,NA,24.78,NA,NA,NA,1.236,0.074,NA,NA,37.2,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,12,0,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,100,1,NA,0.083,dm,NA,NA,24.78,NA,NA,45.13,3.872,0.257,13.6,452.8,33.3,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,12,14,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,65.90708302,1,NA,0.083,dm,NA,NA,24.78,NA,NA,NA,2.681,0.128,NA,NA,46.5,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,12,28,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,45.3175933,1,NA,0.083,dm,NA,NA,24.78,NA,NA,NA,2.017,0.107,NA,NA,41.8,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,12,42,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,18.82102056,1,NA,0.083,dm,NA,NA,24.78,NA,NA,NA,1.316,0.072,NA,NA,40.5,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Xie,Nutrient limitation to the decomposition of water hyacinth (Eichhornia crassipes),2004,Hydrobiologia,10.1007/s10750-004-5494-7,other,NA,NA,NA,litter_bag,1,lab,NA,nutrient addition,NA,shade,leaves,fresh,Eichhornia crassipes,12,56,2002,6,3,27,NA,NA,NA,999,NA,5000,5000,10000,NA,0,1,NA,0.083,dm,NA,NA,24.78,NA,NA,NA,0.643,0.035,NA,NA,40.8,NA,dm,NA,NA,NA,NA,NA,n,n,n,n,K2Cr2O7 digestion,H2SO4-H2O2 digestion followed by colorimtery,H2SO4-H2O2 digestion followed by colorimtery,molar,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,salmon carcass + invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,1,0,2002,10,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3,NA,0.0104,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,DIN not reported so I added NO3 and NH4; assuming molar CN; lat/long are from paper but seem to be estimates; CN fluxes are contributions of salmon-derived nutrients to invertebrates
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,salmon carcass + invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,1,14,2002,10,NA,6,NA,NA,2.47,NA,NA,60,40,100,NA,80.5,3,NA,0.0104,dm,NA,NA,NA,NA,NA,NA,1.18,NA,40.07,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,review1: changed range temperature (4-8) to average (6). Not convinced that ratios are molar. The units of NO3/NH4 (NO3 or N-NO3) are not clearly stated. Added the sample size data
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,salmon carcass + invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,1,27,2002,10,NA,6,NA,NA,2.36,NA,NA,1040,50,1090,NA,71.18,3,NA,0.0104,dm,NA,NA,NA,NA,NA,NA,1.4,NA,34.8,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,salmon carcass + invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,1,40,2002,10,NA,6,NA,NA,2.48,NA,NA,1210,60,1270,NA,71.43,3,NA,0.0104,dm,NA,NA,NA,NA,NA,NA,1.58,NA,27.38,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,2,0,2002,10,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3,NA,0.0082,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,2,14,2002,10,NA,6,NA,NA,2.43,NA,NA,910,10,920,NA,84.27,3,NA,0.0082,dm,NA,NA,NA,NA,NA,NA,1.02,NA,45.77,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,2,27,2002,10,NA,6,NA,NA,2.48,NA,NA,1390,10,1400,NA,78.05,3,NA,0.0082,dm,NA,NA,NA,NA,NA,NA,1.29,NA,36.52,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,invertebrates added,deciduous forest,NA,leaves,senesced,Acer mono,2,40,2002,10,NA,6,NA,NA,2.04,NA,NA,1600,10,1610,NA,75.27,3,NA,0.0082,dm,NA,NA,NA,NA,NA,NA,1.42,NA,33.03,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,control,deciduous forest,NA,leaves,senesced,Acer mono,3,0,2002,10,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3,NA,0.0064,dm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,control,deciduous forest,NA,leaves,senesced,Acer mono,3,14,2002,10,NA,6,NA,NA,2.38,NA,NA,880,0,880,NA,88.05,3,NA,0.0064,dm,NA,NA,NA,NA,NA,NA,1.15,NA,41,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,control,deciduous forest,NA,leaves,senesced,Acer mono,3,27,2002,10,NA,6,NA,NA,2.33,NA,NA,1370,0,1270,NA,83.85,3,NA,0.0064,dm,NA,NA,NA,NA,NA,NA,1.3,NA,36.67,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yanai,"Effects of salmon carcasses on experimental stream ecosystems in Hokkaido, Japan",2005,Ecological Research,10.1007/s11284-005-0056-7,stream,NA,0.04,slow,litter_bag,10,mesocosm,Temperate forest,control,deciduous forest,NA,leaves,senesced,Acer mono,3,40,2002,10,NA,6,NA,NA,1.97,NA,NA,1460,10,1450,NA,80.46,3,NA,0.0064,dm,NA,NA,NA,NA,NA,NA,1.46,NA,32.25,NA,NA,NA,dm,GokibiruBrook Hokkaido Japan,NA,43.492,141.423,5,n,y,n,n,ea,ea,NA,NA,NA
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,NA,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,0,2013,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.00272,dm,NA,NA,24.7,NA,NA,34.8,2.64,0.17,15.38,527.87,34.33,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.55,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,40,2013,11,14,NA,6.8,NA,NA,7.8,NA,350,150,500,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,29.02,1.947,NA,17.39,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.29,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,117,2013,11,14,NA,6.6,NA,NA,7.5,NA,250,20,270,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,25.02,1.123,NA,26,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.67,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,162,2013,11,14,NA,6.8,NA,NA,8.4,NA,340,130,470,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,24.37,1.425,NA,19.95,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.72,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,264,2013,11,14,NA,5.5,NA,NA,8.2,NA,270,90,360,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,15.55,0.888,NA,20.43,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.56,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,365,2013,11,14,NA,6.8,NA,NA,7.8,NA,340,140,480,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,12.03,0.508,NA,27.63,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.52,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,399,2013,11,14,NA,6.8,NA,NA,7.6,NA,170,90,260,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,11.6,0.483,NA,28,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.28,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,484,2013,11,14,NA,6.6,NA,NA,7.4,NA,270,50,320,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,8.91,0.391,NA,26.58,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.62,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,528,2013,11,14,NA,6.6,NA,NA,7.9,NA,220,90,310,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,8.39,0.302,NA,32.39,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.65,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,631,2013,11,14,NA,6.6,NA,NA,8.1,NA,280,90,370,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,6.95,0.288,NA,28.17,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.48,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Salix paraplesia,1,732,2013,11,14,NA,6.6,NA,NA,7.9,NA,380,190,570,NA,NA,10,NA,0.00272,dm,NA,NA,NA,NA,NA,4.3,0.156,NA,32.09,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,NA,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Rhododendron lapponicum,2,0,2013,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.00104,dm,NA,NA,29.8,NA,NA,38.5,0.69,0.11,65.09,902.54,13.87,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.55,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Rhododendron lapponicum,2,40,2013,11,14,NA,6.8,NA,NA,7.8,NA,350,150,500,NA,NA,10,NA,0.00104,dm,NA,NA,NA,NA,NA,34.43,0.662,NA,60.67,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
Yue,Assessing the temporal dynamics of aquatic and terrestrial litter decomposition in an alpine forest,2018,Functional Ecology,10:1111/1365-2435.13143,stream,NA,0.29,riffle,litter_bag,0.5,field,Temperate forest,NA,NA,NA,leaves,senesced,Rhododendron lapponicum,2,117,2013,11,14,NA,6.6,NA,NA,7.5,NA,250,20,270,NA,NA,10,NA,0.00104,dm,NA,NA,NA,NA,NA,31.96,0.636,NA,58.64,NA,NA,NA,dm,Long-term research Station of Alpine Forest Ecosystems; Miyaluo Nature Reserve; Li County; SW China,3600,31.233333,102.883333,3,n,n,y,n,H2SO4-K2Cr2O7 oxidation,kjeldahl,phosphomolybdenum yello spec,molar,assumed riffle based on flow; 3 replicate streams and 3 replicate bags collected each date from each stream; DIN not reported so I calculated as NO3+NH4; leaf N was determined using Kjeldahl method; calculated k based on %C remaining; no %mass remaining was reported but authors have this info and could be calculated; just used stream data; %C values seem low; calculated CN based on calculated nutrient masses; bacterial and fungal diversity quantified via DGGE
